Beer [beerMoving=RegularBeerMovingStrategy [posY=-48.0], beerScoring=BigBeerScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=2], beerSizing=BigBeerSizingStrategy [WIDTH=5, HEIGHT=15]]Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=613.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=480.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=193.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=482.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=190.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=-7.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=186.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=-5.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=183.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=-2.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=179.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=0.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=176.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=2.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=172.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=5.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=169.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=7.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=165.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=10.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=162.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=12.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=158.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=15.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=155.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=17.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=151.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=20.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=148.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=22.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=144.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=25.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=141.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=27.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=137.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=30.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=134.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=32.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=130.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=35.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=127.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=37.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=123.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=40.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=120.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=42.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=116.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=45.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=113.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=47.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=109.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=50.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=106.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=52.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=102.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=55.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=99.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=57.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=95.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=60.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=92.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=62.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=88.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=65.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=85.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=67.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=81.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=70.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=78.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=72.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=74.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=75.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=71.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=77.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=67.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=80.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=64.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=82.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=60.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=85.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=57.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=87.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=53.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=90.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=50.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=92.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=46.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=95.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=43.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=97.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=39.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=100.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=36.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=102.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=32.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=105.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=29.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=107.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=25.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=110.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=22.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=112.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=18.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=115.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=15.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=117.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=11.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=120.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=8.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=122.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=4.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=125.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=-3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=1.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=127.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=-2.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=130.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=1.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=132.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=4.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=135.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=8.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=137.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=11.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=140.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=15.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=142.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=18.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=145.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=22.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=147.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=25.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=150.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=29.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=152.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=32.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=155.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=36.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=157.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=39.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=160.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=43.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=162.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=46.5]
Beer [beerMoving=RegularBeerMovingStrategy [posY=165.0], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=50.0]
Beer [beerMoving=RegularBeerMovingStrategy [posY=167.5], beerScoring=SmallBeerScoringStrategy [GAMEPOINT=2, ALCOHOLPOINT=1], beerSizing=SmallBeerSizingStrategy [WIDTH=5, HEIGHT=10]]Player [playerName=null, gameScore=16, alcoholLevel=9, xMove=3.5, getGameScore()=16, getAlcoholLevel()=9, getPosX()=53.5]
